Date,AMZN.O,NVDA.O,GOOGL.O,GOOG.O,AVGO.O,MU.O,AMAT.O,APP.O,RTX.N,AMD.O,CAT.N,FCX.N,TSLA.O,BA.N,LMT.N,REMX.O
2023-01-10,89.87,15.909,88.42,89.24,57.493,57.21,108.04,10.37,99.92,68.05,250.51,44.71,118.85,206.69,462.29,
2023-01-11,95.09,16.001,91.52,92.26,57.814,58.06,110.06,10.76,99.59,69.06,250.73,45.32,123.22,208.03,463.0,
2023-01-12,95.27,16.511,91.13,91.91,58.194,57.27,110.2,10.68,100.68,70.8,255.07,45.1,123.56,214.32,461.74,
2023-01-13,98.12,16.899,92.12,92.8,57.9,56.93,109.97,10.81,98.68,71.0,258.46,45.05,122.4,214.13,449.83,
2023-01-17,96.05,17.702,91.29,92.16,57.924,56.85,109.41,10.9,98.43,71.59,256.26,44.15,131.49,211.41,447.16,
2023-01-18,95.46,17.377,91.12,91.78,57.429,56.51,109.7,10.7,95.74,70.53,252.82,43.92,128.78,209.41,441.27,
2023-01-19,93.68,16.765,93.05,93.91,56.322,56.36,106.16,10.18,94.24,67.71,245.75,44.14,127.17,207.09,439.31,
2023-01-20,97.25,17.839,98.02,99.28,57.078,58.46,109.65,10.94,94.36,70.07,249.71,45.41,133.42,206.76,443.28,
2023-01-23,97.52,19.193,99.79,101.21,58.163,61.82,114.155,11.98,96.25,76.53,252.7,44.95,143.75,209.97,441.28,
2023-01-24,96.32,19.265,97.7,99.21,58.503,61.26,112.99,11.9,99.47,74.7,257.61,44.59,143.89,211.98,449.23,
2023-01-25,97.18,19.323,95.22,96.73,58.568,61.54,113.95,11.82,100.01,74.91,258.44,46.64,144.43,212.68,454.16,
2023-01-26,99.22,19.802,97.52,99.16,59.858,62.8,115.58,11.9,100.25,75.16,262.12,45.45,160.27,212.73,459.81,
2023-01-27,102.24,20.365,99.37,100.71,59.099,63.87,112.5,12.59,99.6,75.4,264.54,44.82,177.9,211.17,459.6,
2023-01-30,100.55,19.162,96.94,97.95,58.145,61.71,108.2,12.21,98.71,72.45,261.5,43.98,166.66,209.67,460.59,
2023-01-31,103.13,19.537,98.84,99.87,58.501,60.3,111.49,12.7,99.85,75.15,252.29,44.62,173.22,213.0,463.26,
2023-02-01,105.15,20.943,100.43,101.43,60.275,62.6,119.01,13.36,98.42,84.64,249.54,44.81,181.41,214.75,462.25,
2023-02-02,112.91,21.709,107.74,108.8,60.577,63.17,124.26,14.19,96.96,88.31,244.9,43.71,188.27,209.34,457.19,
2023-02-03,103.39,21.1,104.78,105.22,59.762,62.41,119.98,13.22,96.48,86.09,247.76,43.16,189.98,206.01,459.08,
2023-02-06,102.18,21.089,102.9,103.47,60.13,59.98,117.69,12.6,97.64,83.68,251.42,42.95,194.76,206.81,469.1,
2023-02-07,102.11,22.173,107.64,108.04,61.445,62.13,120.52,12.85,97.87,85.91,249.66,43.69,196.81,214.76,468.33,
2023-02-08,100.05,22.205,99.37,100.0,60.171,60.25,115.95,12.68,97.65,84.69,248.87,43.02,201.29,213.5,469.65,
2023-02-09,98.24,22.337,95.01,95.46,59.941,60.18,116.08,16.11,97.85,83.21,246.28,42.94,207.32,211.99,470.09,
2023-02-10,97.61,21.265,94.57,94.86,59.325,59.82,114.77,15.29,100.61,81.48,247.67,42.36,196.89,212.89,480.83,
2023-02-13,99.54,21.788,94.61,95.0,60.112,60.12,116.53,15.86,100.56,83.13,248.15,42.11,194.64,215.65,481.97,
2023-02-14,99.7,22.971,94.68,94.95,60.231,62.07,118.44,15.97,101.37,85.95,244.36,42.98,209.25,218.45,481.58,
2023-02-15,101.16,22.764,96.94,97.1,60.769,61.84,119.46,16.87,101.46,85.18,248.7,42.31,214.24,217.44,480.51,
2023-02-16,98.15,22.002,95.51,95.78,60.054,60.05,115.39,15.6,100.97,80.08,246.52,42.76,202.04,212.21,471.25,
2023-02-17,97.2,21.388,94.35,94.59,59.559,59.01,115.44,14.99,101.51,78.5,247.79,41.74,208.31,211.66,475.63,
2023-02-21,94.58,20.655,91.79,92.05,58.154,57.6,111.28,14.2,100.65,76.77,240.71,42.66,197.37,205.52,479.19,
2023-02-22,95.79,20.754,91.65,91.8,57.617,56.98,110.41,15.17,100.51,76.61,237.89,41.79,200.86,205.76,479.53,
2023-02-23,95.82,23.664,90.89,91.07,58.38,58.75,112.91,14.49,99.64,79.75,237.95,40.59,202.07,208.13,479.08,
2023-02-24,93.5,23.286,89.13,89.35,57.775,58.18,111.31,14.21,99.62,78.09,236.17,39.89,196.88,198.15,480.4,
2023-02-27,93.76,23.501,89.87,90.1,58.545,57.9,112.07,13.41,99.16,78.77,239.98,40.11,207.63,200.46,479.49,
2023-02-28,94.23,23.216,90.06,90.3,59.429,57.82,116.15,13.5,98.09,78.58,239.55,40.97,205.71,201.55,474.26,
2023-03-01,92.17,22.698,90.36,90.51,59.357,57.34,117.26,13.38,98.04,78.29,248.67,43.0,202.77,204.55,474.33,
2023-03-02,92.13,23.314,92.0,92.31,59.865,56.43,118.45,13.7,99.0,80.44,252.18,42.82,190.9,210.06,478.31,
2023-03-03,94.9,23.89,93.65,94.02,63.276,56.78,118.96,13.95,99.02,81.52,255.31,43.73,197.79,215.11,477.89,
2023-03-06,93.75,23.554,95.13,95.58,63.292,56.83,118.54,13.61,99.51,81.16,253.98,42.73,193.81,211.92,480.17,
2023-03-07,93.55,23.288,93.86,94.17,62.515,55.56,116.37,13.44,98.18,82.11,246.14,40.14,187.71,207.92,478.66,
2023-03-08,93.92,24.181,94.25,94.65,63.226,56.89,118.65,13.29,97.4,85.37,248.72,40.54,182.0,207.2,479.5,
2023-03-09,92.25,23.436,92.32,92.66,62.252,55.6,117.04,12.78,95.93,84.03,240.96,39.17,172.92,201.24,475.85,
2023-03-10,90.73,22.965,90.63,91.01,61.483,54.93,114.39,12.31,96.0,82.67,227.01,37.88,173.44,203.07,475.5,
2023-03-13,92.43,22.966,91.11,91.66,61.647,53.9,115.84,12.41,97.46,82.01,224.7,37.61,174.48,203.37,477.33,
2023-03-14,94.88,24.063,93.97,94.25,63.246,54.27,120.34,12.77,98.32,87.45,225.67,38.04,183.26,207.28,478.87,
2023-03-15,96.2,24.228,96.11,96.55,62.604,54.13,118.48,13.59,95.83,89.68,217.26,35.51,180.45,198.21,473.31,
2023-03-16,100.04,25.541,100.32,101.07,63.65,56.57,122.83,13.76,98.08,96.6,218.71,36.1,184.13,203.19,473.24,
2023-03-17,98.95,25.725,101.62,102.46,63.097,56.66,122.6,13.52,95.75,97.84,215.01,36.23,180.13,201.05,465.87,
2023-03-20,97.71,25.9,101.22,101.93,64.371,57.64,124.04,13.6,97.53,96.81,220.31,37.45,183.25,204.77,475.7,
2023-03-21,100.61,26.199,104.92,105.84,63.675,58.63,120.4,14.24,98.01,95.93,224.92,38.26,197.58,204.7,474.76,
2023-03-22,98.7,26.468,103.37,104.22,63.092,58.17,118.86,13.81,96.7,97.58,219.95,37.84,191.15,196.16,468.9,
2023-03-23,98.71,27.191,105.6,106.26,63.923,61.34,122.78,14.19,96.0,100.28,219.44,37.79,192.22,197.9,467.9,
2023-03-24,98.13,26.779,105.44,106.06,63.617,61.16,119.53,14.17,96.44,97.95,217.01,38.01,190.41,197.53,474.54,
2023-03-27,98.04,26.531,102.46,103.06,62.684,59.79,118.87,14.15,96.91,96.61,218.0,37.98,191.81,200.57,473.39,
2023-03-28,97.24,26.41,101.03,101.36,62.47,59.28,116.4,13.97,96.8,94.56,220.16,38.37,189.19,204.96,471.44,
2023-03-29,100.25,26.984,101.39,101.9,62.55,63.54,119.85,14.98,97.7,96.09,223.0,39.44,193.88,207.97,474.19,
2023-03-30,102.0,27.383,100.89,101.32,63.375,63.09,122.11,15.0,97.37,97.88,224.54,40.2,195.28,211.04,473.18,
2023-03-31,103.29,27.777,103.73,104.0,64.154,60.34,122.83,15.75,97.93,98.01,228.84,40.91,207.46,212.43,472.73,
2023-04-03,102.41,27.965,104.36,104.91,64.247,59.61,122.32,15.83,100.58,96.56,229.87,41.2,194.77,215.39,486.62,
2023-04-04,103.95,27.453,104.72,105.12,63.441,57.27,120.12,16.4,99.51,95.87,217.45,40.26,192.58,213.9,488.54,
2023-04-05,101.1,26.881,104.47,104.95,62.901,57.02,117.32,15.7,98.76,92.56,213.53,40.32,185.52,210.0,489.99,
2023-04-06,102.06,27.037,108.42,108.9,62.264,58.56,114.45,15.72,98.21,92.47,209.17,40.29,185.06,211.37,490.17,
2023-04-10,102.17,27.579,106.44,106.95,62.739,63.27,116.5,15.86,99.62,95.48,215.53,40.13,184.51,210.78,496.75,
2023-04-11,99.92,27.169,105.35,106.12,62.157,63.57,116.38,15.96,99.72,94.03,220.6,41.13,186.79,212.32,487.84,
2023-04-12,97.83,26.495,104.64,105.22,61.67,61.96,113.16,16.16,101.52,92.33,220.5,41.12,180.54,212.34,488.1,
2023-04-13,102.4,26.463,107.43,108.19,62.424,63.0,113.47,16.36,101.68,92.09,221.67,42.95,185.9,213.59,492.14,
2023-04-14,102.51,26.758,108.87,109.46,61.954,62.63,112.9,16.47,101.68,91.75,223.68,43.16,185.0,201.71,487.99,
2023-04-17,102.74,27.002,105.97,106.42,62.736,62.54,111.79,16.34,103.11,89.87,225.24,42.12,187.04,205.03,489.64,
2023-04-18,102.3,27.667,104.5,105.12,63.232,61.93,111.27,16.6,104.66,89.78,225.2,42.96,184.31,208.37,501.41,
2023-04-19,104.3,27.931,104.18,105.02,63.45,60.65,110.34,16.77,104.09,89.94,224.65,41.89,180.59,208.71,495.16,
2023-04-20,103.81,27.104,105.29,105.9,63.302,61.46,114.39,16.49,102.84,90.11,222.27,41.36,162.99,207.23,490.6,
2023-04-21,106.96,27.119,105.41,105.91,63.29,61.13,113.46,16.43,102.25,88.43,220.27,39.66,165.08,205.15,482.55,
2023-04-24,106.21,27.042,105.97,106.78,63.454,59.51,113.61,15.86,102.46,87.57,223.43,39.53,162.55,205.77,480.92,
2023-04-25,102.57,26.241,103.85,104.61,62.202,58.14,110.61,15.44,101.09,83.8,218.63,37.75,160.67,202.19,475.58,
2023-04-26,104.98,26.956,103.71,104.45,61.619,61.02,110.31,15.94,97.68,85.94,216.19,37.28,153.75,203.03,461.62,
2023-04-27,109.82,27.226,107.59,108.37,61.841,61.9,111.68,17.03,99.39,87.44,214.33,37.47,160.19,206.04,465.0,
2023-04-28,105.45,27.749,107.34,108.22,62.65,64.36,113.03,17.0,99.9,89.37,218.8,37.91,164.31,206.78,464.45,
2023-05-01,102.05,28.91,107.2,107.71,63.795,62.35,112.95,16.87,100.33,89.69,217.27,37.63,161.83,203.87,469.43,
2023-05-02,103.63,28.21,105.32,105.98,61.234,61.9,112.16,16.26,98.87,89.91,215.15,36.6,160.31,203.25,458.89,
2023-05-03,103.65,27.802,105.41,106.12,61.32,60.91,113.29,16.45,97.16,81.62,215.64,36.33,160.61,200.93,453.07,
2023-05-04,104.0,27.562,104.69,105.21,61.016,60.51,112.45,16.62,95.92,86.61,210.38,35.22,161.2,197.05,451.93,
2023-05-05,105.655,28.68,105.57,106.215,63.012,61.23,116.06,17.16,96.58,89.84,215.09,36.47,170.06,198.34,455.54,
2023-05-08,105.83,29.151,107.77,108.24,62.906,60.87,115.75,17.62,95.54,95.04,214.79,36.56,171.79,197.26,450.96,
2023-05-09,106.62,28.571,107.35,107.94,61.851,60.93,113.84,17.33,96.27,95.06,213.49,36.66,169.15,201.88,452.04,
2023-05-10,110.19,28.885,111.75,112.28,62.627,59.99,115.41,17.81,96.3,97.02,213.17,36.24,168.54,200.84,453.15,
2023-05-11,112.18,28.578,116.57,116.9,62.767,61.61,115.46,22.0,95.54,97.1,210.03,34.54,172.08,201.84,450.69,
2023-05-12,110.26,28.34,117.51,117.92,63.115,60.92,116.09,21.51,95.99,95.26,209.54,34.99,167.98,200.7,450.79,
2023-05-15,111.2,28.953,116.51,116.96,63.98,64.64,121.11,22.63,96.7,97.4,211.29,36.13,166.35,202.77,451.92,
2023-05-16,113.4,29.213,119.51,120.09,64.144,63.73,120.92,22.88,95.46,101.48,207.2,35.25,166.52,200.87,447.73,
2023-05-17,115.5,30.178,120.84,121.48,65.747,64.92,125.7,24.38,96.57,103.75,212.1,35.82,173.86,206.87,457.3,
2023-05-18,118.15,31.678,122.83,123.52,67.79,67.57,129.92,25.08,96.13,107.93,214.72,35.68,176.89,207.24,455.75,
2023-05-19,116.25,31.264,122.76,123.25,68.225,68.17,126.95,25.12,96.13,105.82,214.78,35.73,180.14,205.49,454.49,
2023-05-22,115.01,31.176,125.05,125.87,67.837,66.23,126.55,25.09,95.66,108.0,214.26,35.62,188.87,205.91,454.72,
2023-05-23,114.99,30.688,122.56,123.29,68.65,66.01,124.49,24.81,94.08,108.12,212.71,34.68,185.77,202.6,452.63,
2023-05-24,116.75,30.538,120.9,121.64,67.953,66.53,121.73,24.43,93.66,108.27,209.7,33.21,182.9,199.27,452.72,
2023-05-25,115.0,37.98,123.48,124.35,72.88,69.61,130.47,24.05,93.12,120.35,209.98,33.63,184.47,200.87,442.83,
2023-05-26,120.11,38.946,124.61,125.43,81.273,73.93,136.06,24.05,93.26,127.03,211.8,34.77,193.17,203.63,448.45,
2023-05-30,121.66,40.111,123.67,124.64,80.334,71.69,136.57,24.23,92.82,125.27,209.9,34.23,201.16,204.69,447.97,
2023-05-31,120.58,37.834,122.87,123.37,80.796,68.2,133.3,25.01,92.14,118.21,205.75,34.34,203.93,205.7,444.01,
2023-06-01,122.77,39.77,123.72,124.37,78.995,69.09,134.83,24.83,94.09,119.47,209.07,35.47,207.52,207.96,449.67,
2023-06-02,124.25,39.327,124.67,125.23,81.2,69.17,134.63,24.81,96.08,117.86,226.63,37.19,213.97,213.32,454.49,
2023-06-05,125.3,39.171,126.01,126.63,80.23,67.77,133.73,25.6,95.75,117.93,222.47,37.04,217.61,208.78,454.69,
2023-06-06,126.61,38.654,127.31,127.91,79.0,67.54,133.94,23.3,97.44,124.23,226.68,37.74,221.31,207.29,458.63,
2023-06-07,121.23,37.475,122.5,122.94,79.263,67.06,135.01,21.535,98.59,117.83,235.55,37.57,224.57,211.93,461.75,
2023-06-08,124.25,38.51,122.14,122.67,80.42,65.32,136.2,22.49,99.08,121.05,234.45,37.84,234.86,218.11,464.17,
2023-06-09,123.43,38.77,122.23,122.87,80.462,65.43,136.12,22.66,99.34,124.92,235.03,37.89,244.4,217.31,462.69,
2023-06-12,126.57,39.482,123.64,124.35,85.536,67.45,140.01,22.38,99.42,129.19,237.9,37.82,249.83,221.56,459.87,
2023-06-13,126.66,41.022,123.83,124.43,85.112,67.87,141.79,22.52,99.69,124.53,245.44,39.82,258.71,220.38,452.37,
2023-06-14,126.42,42.997,123.67,124.38,88.618,69.12,141.17,22.5,96.86,127.33,243.32,40.06,256.79,216.9,452.55,
2023-06-15,127.11,42.653,125.09,125.79,88.343,68.82,140.11,23.21,98.0,124.24,247.67,40.08,255.9,219.41,455.95,
2023-06-16,125.49,42.692,123.53,124.06,86.811,67.66,138.93,23.97,97.74,120.08,245.27,39.89,260.54,219.99,459.17,
2023-06-20,125.78,43.808,123.1,123.85,86.803,66.9,138.52,23.58,97.7,118.93,241.15,39.4,274.45,212.37,458.38,
2023-06-21,124.83,43.045,120.55,121.26,84.766,65.8,136.67,23.35,99.07,112.11,241.48,39.77,259.46,212.08,466.04,
2023-06-22,130.15,43.025,123.15,123.87,84.243,66.25,138.92,23.7,96.92,110.7,237.34,39.72,264.61,205.61,463.43,
2023-06-23,129.33,42.209,122.34,123.02,82.215,65.28,136.07,23.39,96.91,110.01,234.44,38.37,256.6,205.41,459.36,
2023-06-26,127.33,40.632,118.34,119.09,82.163,65.45,139.8,24.19,96.55,107.51,236.95,39.27,241.05,205.58,452.8,
2023-06-27,129.18,41.876,118.33,119.01,84.84,66.79,146.55,26.04,96.53,110.39,240.69,40.41,250.21,209.43,453.15,
2023-06-28,129.04,41.117,120.18,121.08,84.794,67.07,144.03,25.71,95.87,110.17,241.87,39.22,256.24,210.72,449.66,
2023-06-29,127.9,40.822,119.1,120.01,86.257,64.33,144.23,25.57,97.8,111.24,244.24,39.35,257.5,211.83,457.44,
2023-06-30,130.36,42.302,119.7,120.97,86.743,63.11,144.54,25.73,97.96,113.91,246.05,40.0,261.77,211.16,460.38,
2023-07-03,130.22,42.413,119.9,120.56,87.644,63.9,145.47,25.92,98.39,115.82,247.33,40.76,279.82,210.92,462.58,
2023-07-05,130.38,42.317,121.75,122.63,86.186,62.06,142.26,26.56,98.24,113.95,244.83,39.18,282.48,213.31,462.76,
2023-07-06,128.36,42.103,120.11,120.93,84.8,61.23,140.38,25.55,98.05,113.48,240.58,37.91,276.54,212.62,461.64,
2023-07-07,129.78,42.503,119.48,120.14,84.675,60.65,139.57,25.99,97.42,113.17,245.18,38.64,274.43,212.1,458.71,
2023-07-10,127.13,42.18,116.45,116.87,87.773,62.48,140.56,27.08,97.48,113.58,248.81,38.98,269.61,213.31,460.38,
2023-07-11,128.78,42.405,117.14,117.71,88.205,63.6,137.56,28.09,98.03,111.32,252.85,39.71,269.79,218.76,466.29,
2023-07-12,130.8,43.902,118.93,119.62,88.995,63.79,138.89,28.3,96.82,114.58,253.6,40.72,271.99,217.11,461.96,
2023-07-13,134.3,45.977,124.54,124.83,89.036,64.53,142.65,28.99,97.17,115.92,255.86,42.08,277.9,216.85,466.38,
2023-07-14,134.68,45.469,125.42,125.7,88.858,64.08,142.74,28.15,96.17,115.94,255.62,41.08,281.38,213.12,464.31,
2023-07-17,133.56,46.461,124.65,125.06,91.035,65.16,145.5,28.46,96.32,118.32,257.46,40.46,290.38,211.87,469.97,
2023-07-18,132.83,47.494,123.76,124.08,90.343,64.94,144.51,28.31,95.76,117.93,263.81,40.41,293.34,211.57,455.7,
2023-07-19,135.36,47.077,122.03,122.78,90.137,64.96,141.78,28.57,95.57,116.43,262.75,40.67,291.26,208.6,451.51,
2023-07-20,129.96,45.52,119.2,119.53,88.834,64.69,134.04,28.03,97.16,110.25,261.09,41.89,262.9,213.61,456.01,
2023-07-21,130.0,44.309,120.02,120.31,89.675,65.65,136.4,28.1,96.39,110.95,257.65,40.61,260.02,211.8,454.76,
2023-07-24,128.8,44.612,121.53,121.88,90.159,65.48,138.35,28.15,97.01,110.61,259.37,42.1,269.06,215.87,456.8,
2023-07-25,129.13,45.679,122.21,122.79,91.799,65.68,140.06,28.64,87.1,113.0,262.06,43.69,265.28,214.12,454.15,
2023-07-26,128.15,45.452,129.27,129.66,89.309,67.38,139.02,29.94,86.3,110.09,258.32,43.41,264.35,232.8,452.81,
2023-07-27,128.25,45.9,129.4,129.87,89.353,71.07,146.14,29.98,85.17,111.1,258.3,43.29,255.71,233.75,448.64,
2023-07-28,132.21,46.75,132.58,133.01,89.979,71.2,151.93,31.26,87.34,112.96,260.43,43.63,266.44,238.69,449.0,
2023-07-31,133.68,46.729,132.72,133.11,89.865,71.39,151.59,31.4,87.93,114.4,265.17,44.65,267.43,238.85,446.37,
2023-08-01,131.69,46.507,131.55,131.89,92.0,70.76,152.63,31.43,87.97,117.6,288.65,43.75,261.07,238.01,451.28,
2023-08-02,128.21,44.269,128.38,128.64,89.23,68.17,147.33,31.16,85.46,109.35,287.57,42.57,254.11,231.38,448.56,
2023-08-03,128.91,44.515,128.45,128.77,88.498,69.18,147.81,30.59,84.67,113.15,281.45,43.05,259.32,231.36,447.92,
2023-08-04,139.57,44.68,128.11,128.54,88.165,69.91,145.66,31.36,84.55,115.82,276.44,42.51,253.86,231.36,445.72,
2023-08-07,142.22,45.4165,131.53,131.94,89.706,69.38,150.38,30.78,85.47,116.81,281.65,42.29,251.45,238.25,449.78,
2023-08-08,139.94,44.664,131.4,131.84,88.316,67.65,148.01,30.05,86.21,113.23,282.89,42.69,249.7,238.04,449.47,
2023-08-09,137.85,42.554,129.66,130.15,85.073,66.7,145.16,29.41,87.77,110.47,284.53,42.43,242.19,237.86,452.81,
2023-08-10,138.56,42.388,129.69,130.21,84.29,65.44,144.61,37.2,86.22,110.23,283.82,42.38,245.34,238.26,450.05,
2023-08-11,138.41,40.855,129.56,130.17,82.976,64.37,138.83,38.89,86.84,107.57,285.22,41.42,242.65,235.72,454.05,
2023-08-14,140.57,43.753,131.33,131.83,85.41,68.28,141.89,39.75,86.44,111.98,284.54,41.21,239.76,236.71,450.08,
2023-08-15,137.67,43.94,129.78,130.27,84.252,65.33,140.08,39.63,85.66,111.35,277.37,39.85,232.96,232.26,443.58,
2023-08-16,135.07,43.486,128.7,129.11,83.299,64.22,138.25,39.05,85.14,107.19,274.51,39.01,225.6,229.95,445.13,
2023-08-17,133.98,43.3435,129.92,130.46,82.71,63.56,137.59,37.82,85.15,104.44,275.17,39.62,219.22,224.54,446.68,
2023-08-18,133.22,43.299,127.46,128.11,82.584,63.59,142.66,38.23,85.8,105.45,273.8,38.84,215.49,226.65,450.06,
2023-08-21,134.68,46.967,128.37,128.93,86.514,63.96,148.77,39.01,85.52,108.22,272.75,38.73,231.28,227.22,451.49,
2023-08-22,134.25,45.668,129.08,129.69,85.579,63.41,147.85,39.48,85.33,105.66,270.2,38.89,233.19,230.07,452.94,
2023-08-23,135.52,47.116,132.37,133.21,87.658,65.19,148.0,40.18,86.04,109.43,273.03,39.26,236.86,228.58,454.57,
2023-08-24,131.84,47.163,129.78,130.42,85.446,63.69,142.52,39.31,85.15,101.8,269.3,38.4,230.04,217.31,452.55,
2023-08-25,133.26,46.018,129.88,130.69,85.182,63.72,144.36,39.76,84.69,102.25,272.56,38.33,238.59,223.41,451.09,
2023-08-28,133.14,46.835,131.01,131.79,86.108,65.31,145.42,40.65,85.74,102.61,274.79,38.96,238.82,227.06,452.32,
2023-08-29,134.91,48.784,134.57,135.49,88.993,66.68,149.98,41.22,85.35,105.92,280.03,40.19,257.18,227.25,448.4,
2023-08-30,135.07,49.264,135.88,136.93,89.228,68.09,150.95,42.98,86.43,106.59,282.33,40.19,256.9,228.85,452.41,
2023-08-31,138.01,49.355,136.17,137.35,92.289,69.94,152.76,43.22,86.04,105.72,281.13,39.91,258.08,224.03,448.35,
2023-09-01,138.12,48.509,135.66,136.8,87.252,70.39,153.99,43.19,86.28,109.45,286.25,41.49,245.01,223.4,448.18,
2023-09-05,137.27,48.548,135.77,136.71,87.217,70.29,153.61,42.54,85.05,110.78,281.63,40.8,256.49,222.57,445.19,
2023-09-06,135.36,47.061,134.46,135.37,87.227,70.41,153.18,42.23,83.51,109.28,282.9,40.41,251.92,217.95,423.94,
2023-09-07,137.85,46.241,135.26,136.2,85.703,69.87,148.23,42.48,84.33,106.59,281.43,39.76,251.49,216.05,425.94,
2023-09-08,138.23,45.572,136.38,137.2,85.755,70.18,147.53,42.12,83.48,106.09,282.28,39.29,248.5,211.27,423.09,
2023-09-11,143.1,45.178,136.92,137.74,85.914,70.03,146.71,42.4,76.9,105.32,282.05,40.11,273.58,211.01,420.66,
2023-09-12,141.23,44.87,135.34,136.07,84.452,70.31,143.97,41.7,75.56,105.31,281.81,40.06,267.48,210.65,417.83,
2023-09-13,144.85,45.485,136.71,137.5,85.293,70.85,144.58,40.81,75.56,107.71,275.92,39.74,271.3,208.4,420.99,
2023-09-14,144.72,45.581,138.1,138.99,87.164,71.79,144.57,42.6,75.5,106.63,282.56,40.68,276.04,209.05,425.89,
2023-09-15,140.39,43.9,137.4,138.3,85.168,69.88,138.25,42.82,75.8,101.49,279.15,40.37,274.39,208.11,424.05,
2023-09-18,139.98,43.966,138.21,138.96,85.0,70.5,140.27,44.01,75.18,102.37,280.94,40.19,265.28,205.12,429.86,
2023-09-19,137.63,43.52,138.04,138.83,84.92,70.71,137.71,39.73,75.08,101.61,279.67,38.82,266.5,204.48,425.31,
2023-09-20,135.29,42.239,133.74,134.59,83.057,69.68,136.97,39.33,74.43,100.34,278.61,38.69,262.59,202.37,426.95,
2023-09-21,129.33,41.017,130.44,131.36,80.836,67.9,135.19,38.44,72.64,96.11,272.03,37.23,255.7,199.95,417.54,
2023-09-22,129.12,41.61,130.25,131.25,82.908,68.88,136.17,37.76,71.58,96.2,273.06,37.15,244.88,197.71,413.65,
2023-09-25,131.27,42.222,131.11,132.17,83.389,68.58,136.59,38.2,72.05,97.38,274.27,37.2,246.99,198.78,412.9,
2023-09-26,125.98,41.911,128.565,129.45,81.619,67.94,134.08,38.59,72.26,95.96,269.52,36.57,244.12,195.64,408.75,
2023-09-27,125.98,42.468,130.54,131.46,81.681,68.21,135.06,39.56,72.88,98.07,272.71,36.55,240.5,195.46,408.72,
2023-09-28,125.98,43.089,132.31,133.13,83.2,65.2,138.22,39.74,72.0,102.76,276.24,37.33,246.38,190.43,410.96,
2023-09-29,127.12,43.499,130.86,131.85,83.058,68.03,138.45,39.96,71.97,102.82,273.0,37.29,250.22,191.68,408.96,
2023-10-02,129.46,44.782,134.17,135.17,83.495,67.96,139.51,40.82,71.34,103.27,271.72,36.64,251.6,187.83,407.82,
2023-10-03,124.72,43.517,132.43,133.3,81.483,67.83,136.72,39.13,70.58,100.08,268.97,36.34,246.53,188.92,403.83,
2023-10-04,127.0,44.041,135.24,136.27,82.381,68.11,139.3,40.33,70.12,104.07,265.03,35.86,261.16,186.73,401.33,
2023-10-05,125.96,44.688,135.07,135.99,82.386,69.05,139.28,39.7,69.38,102.91,260.8,35.37,260.05,186.29,397.35,
2023-10-06,127.96,45.762,137.58,138.73,84.526,69.96,140.29,40.38,69.77,107.24,266.04,36.67,260.53,187.38,400.73,
2023-10-09,128.26,45.273,138.42,139.5,85.588,69.48,140.15,40.85,72.99,106.97,271.3,36.83,259.67,188.49,436.53,
2023-10-10,129.48,45.798,138.06,139.2,85.841,69.07,141.4,40.53,73.35,109.01,273.21,37.29,263.62,193.53,435.1,
2023-10-11,131.83,46.806,140.55,141.7,87.456,70.21,142.18,40.28,73.31,108.31,272.83,37.15,262.99,196.07,436.65,
2023-10-12,132.33,46.945,138.97,140.29,90.56,69.75,145.0,39.69,73.3,108.79,269.61,36.07,258.87,191.3,434.14,
2023-10-13,129.79,45.461,137.36,138.58,88.318,69.21,141.14,38.52,73.25,105.09,267.94,35.45,251.12,184.91,441.06,
2023-10-16,132.55,46.095,139.095,140.49,90.257,69.08,141.0,38.89,73.98,106.46,270.79,35.85,253.92,184.93,440.41,
2023-10-17,131.47,43.938,139.72,140.99,88.44,69.0,142.72,39.64,73.89,105.14,272.65,36.48,254.85,185.6,441.13,
2023-10-18,128.13,42.196,137.96,139.28,88.703,69.14,141.45,38.95,74.24,102.17,259.22,35.61,242.68,185.69,446.07,
2023-10-19,128.4,42.101,137.75,138.98,86.783,67.53,134.43,38.54,73.89,102.4,252.89,35.23,220.11,182.79,449.18,
2023-10-20,125.17,41.387,135.6,136.74,85.363,67.22,134.12,37.58,72.55,101.81,249.2,33.88,211.99,180.04,444.17,
2023-10-23,126.56,42.975,136.5,137.9,86.222,66.88,134.23,37.64,73.13,100.01,247.32,33.51,212.08,181.03,446.16,
2023-10-24,128.56,43.663,138.81,140.12,88.111,68.07,134.9,38.47,78.38,101.67,249.55,34.42,216.52,182.36,440.9,
2023-10-25,121.39,41.779,125.61,126.67,84.963,66.5,130.11,36.15,78.41,96.055,244.94,33.84,212.42,177.73,447.69,
2023-10-26,119.57,40.326,122.28,123.44,82.675,64.53,130.84,36.37,79.15,93.67,242.43,33.71,205.76,179.09,445.97,
2023-10-27,127.74,40.5,122.17,123.4,83.836,65.65,131.3,36.22,79.16,96.43,238.56,33.67,207.3,179.69,443.39,
2023-10-30,132.71,41.161,124.46,125.75,84.125,66.07,131.03,36.73,78.57,96.18,242.16,34.04,197.36,182.35,445.84,
